Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
RICARDO AHUED BARDAHUIL," Con su permiso, señor presidente. Muy buenos días.",0.32823650481604266,8,29,11,2019
RICARDO AHUED BARDAHUIL,"En virtud de la ausencia temporal otorgada por la Junta de Gobierno de nuestra institución, en SAT a la doctora Margarita Ríos-Farjat, quiero hacer de su conocimiento que la Administración General de Aduanas asume el compromiso que le corresponde dentro del programa Paisano, coordinado por el Instituto Nacional de Migración y en el cual colaboran diversas instituciones que fortalecen la atención al paisano en el programa Paisano con gente calificada.",0.32823650481604266,70,29,11,2019
RICARDO AHUED BARDAHUIL,"El programa Paisano abarca periodos vacacionales de alta demanda como son: la Semana Santa, vacaciones de verano y el de invierno, este que dio inicio a partir del 1º de noviembre y finaliza el 8 de enero del 2020.",0.32823650481604266,39,29,11,2019
RICARDO AHUED BARDAHUIL,Los connacionales y los pasajeros de nacionalidad mexicana provenientes del extranjero que ingresen al país podrán introducir mercancías adicionales a su equipaje hasta por 500 dólares o su equivalente en moneda nacional de acuerdo a la ley aduanera y de las reglas generales de comercio. Hacemos estas observaciones derivado de la pregunta que los medios hicieron el día de ayer.,0.32823650481604266,60,29,11,2019
RICARDO AHUED BARDAHUIL,"Y me permito comentarles también que en el caso de extender este beneficio de comercio exterior, el resto de las mercancías deberán de acompañarse con una factura o con el comprobante de venta o documento que exprese el valor de los productos.",0.32823650481604266,42,29,11,2019
RICARDO AHUED BARDAHUIL,Los vehículos de los paisanos o connacionales que ingresen al territorio nacional deberán pagar solamente 51 dólares más IVA. Si se hiciera este trámite por medios de aplicación móvil solamente pagarán 45 dólares más IVA.,0.32823650481604266,35,29,11,2019
RICARDO AHUED BARDAHUIL,"Tendrán que hacer un depósito también de depósito de garantía los vehículos de los paisanos que ingresen temporalmente de 400 dólares solamente cuando las familias visiten y tengan autos posteriores al 2007, vehículos 2001 a 2066 pagarían 300 dólares únicamente y vehículos del año 2000 o anteriores hasta 200 dólares. Y hago referencia que esto se devuelve una vez que retornen a su origen.",0.32823650481604266,64,29,11,2019
RICARDO AHUED BARDAHUIL,"Hablaremos de un tema que también nos solicitan como aclaraciones muy permanentes que son tratándose del equipaje. Tratándose de bienes de uso personal tales como ropa, calzado, productos de aseo y de belleza, artículos para bebé tales como sillas portátiles y andaderas, cámaras fotográficas, equipo de videograbación, agendas electrónicas, equipo de cómputo portátil, así como laptop o notebook y equipo deportivo y accesorios son libres de ingreso a nuestro país.",0.32823650481604266,70,29,11,2019
RICARDO AHUED BARDAHUIL,"En caso de que sean juguetes, en esta temporada decembrina está sujeta a la norma y la franquicia hasta cinco juguetes, incluyendo una consola de videojuegos, así como cinco videojuegos. Son preguntas que constantemente hacen en esta fecha decembrina.",0.32823650481604266,39,29,11,2019
RICARDO AHUED BARDAHUIL,"Sólo se permite, y para aclarar, otra que es muy constante: 10 cajetillas de cigarros, no 10 paquetes, 25 puros y 200 gramos de tabaco y hasta tres litros de bebidas alcohólicas y seis litros de vino, sólo para pasajeros mayores de 18 años.",0.32823650481604266,44,29,11,2019
RICARDO AHUED BARDAHUIL,"Es muy importante destacar ante ustedes que para adultos mayores, para personas con discapacidad es permitido que ingresen artículos tales como andaderas, sillas de ruedas, muebles, bastones, entre otros de uso personal.",0.32823650481604266,32,29,11,2019
RICARDO AHUED BARDAHUIL,"En caso de mascotas domésticas o animales de compañía, que se da comúnmente en estas fechas, así como accesorios que requieran para su traslado o aseo, podrán ingresar a este país siempre y cuando tengan un certificado zoosanitario.",0.32823650481604266,38,29,11,2019
RICARDO AHUED BARDAHUIL,Quiero enfatizar que se les ha notificado a los administradores y a todo el personal de aduanas que habrá cero tolerancia de maltrato y abusos que puedan suscitarse con los familiares que ingresen a visitar aquí a nuestro país en estas fechas decembrinas y mucho menos habrá de tolerarse ningún acto de corrupción. Son las instrucciones precisas del señor presidente y de este gobierno.,0.32823650481604266,64,29,11,2019
RICARDO AHUED BARDAHUIL,"En colaboración con la Secretaría de la Función Pública recibiremos las denuncias en tiempo real a través de la app Denuncia Paisano, misma que podrá descargarse en el sistema iOS y Android.",0.32823650481604266,32,29,11,2019
RICARDO AHUED BARDAHUIL,"Ponemos a la disposición además teléfonos y quejas de Denuncia SAT, que es el teléfono 5588522222 y también adicionalmente el correo Denuncia SAT, que es: http://sat.com.gob.mx/",0.32823650481604266,26,29,11,2019
RICARDO AHUED BARDAHUIL,"Y quiero destacar el incondicional apoyo… Y ya les repartieron a ustedes, pero aquí desde luego don Francisco Garduño, comisionado, el documento y este tríptico donde viene muy explicado -y que nos va a servir a aduanas y que le sirve para el paisano- donde viene especificada toda la información que tiene que saber, y también aquí hay direcciones donde pueden presentar una queja inmediata para cualquier maltrato y para cualquier acceso de nuestros paisanos.",0.32823650481604266,75,29,11,2019
RICARDO AHUED BARDAHUIL,"Reitero y rectifico: en aduanas no cabe la corrupción. Concreto, vamos a tratar a los paisanos con toda solvencia y tranquilidad para que la estancia en México en estas festividades sea con toda tranquilidad y cambiarle la imagen de aduanas en nuestro país.",0.32823650481604266,43,29,11,2019
RICARDO AHUED BARDAHUIL,Es la instrucción del señor presidente y la cumpliremos a cabalidad.,0.32823650481604266,11,29,11,2019
RICARDO AHUED BARDAHUIL,Muchas gracias.,0.32823650481604266,2,29,11,2019
